season,week,celebrity_name,voting_method,fan_share_mean,fan_share_std,fan_share_lb,fan_share_ub,is_eliminated_this_week,fan_share_mean_raw
2,4,Drew Lachey,rank,0.11640927724006737,0.13647893499186253,3.4792027497251424e-10,0.8445528119150051,0,0.12037527909757138
2,5,Drew Lachey,rank,0.12730177051310532,0.14056395344231995,3.245323014991211e-08,0.8548399135382959,0,0.1319699819158359
2,6,Drew Lachey,rank,0.14668589279229377,0.15011435394156095,1.3338980279427479e-06,0.8729668242684374,0,0.1549933737690888
2,7,Drew Lachey,rank,0.18635081788445323,0.1574341795469876,1.939852127159719e-06,0.9545829893536609,0,0.20335007149537876
2,1,George Hamilton,rank,0.1200148215997011,0.08874846497596886,0.001130832729129103,0.6254388483300812,0,0.1200148215997011
2,2,George Hamilton,rank,0.12619254975216143,0.1357011969591007,1.3510252340643285e-09,0.8579296213226663,0,0.12884014753178732
2,3,George Hamilton,rank,0.1444225882229494,0.13892980819274423,1.975078098666137e-06,0.8603337074847209,0,0.1522354618532871
2,4,George Hamilton,rank,0.2088049876945437,0.14828427680257825,0.0005899113317138827,0.8951003364422558,0,0.23639744461094125
2,5,George Hamilton,rank,0.25357788791021896,0.17801937902171994,0.00029624163979618406,0.9675482327337508,0,0.27276627371693696
2,6,George Hamilton,rank,0.1614940451648508,0.07737624437432336,0.000138824270260477,0.4722465172068735,1,0.1220295411311216
2,1,Giselle Fernandez,rank,0.1014400887398479,0.09147248851551701,1.7186636963216544e-05,0.6514877209738243,0,0.1014400887398479
2,2,Giselle Fernandez,rank,0.10494131729126971,0.12539397596566806,1.2783866265648784e-09,0.9013659601256632,0,0.10644184381330764
2,3,Giselle Fernandez,rank,0.041051204115176876,0.01782092365489614,1.0111493424237322e-09,0.15214915049799993,1,0.01366972703970852
2,1,Jerry Rice,rank,0.09936137927597924,0.08875666541087332,2.257400507870136e-06,0.6574046731428552,0,0.09936137927597924
2,2,Jerry Rice,rank,0.1027714139540197,0.1232656225862701,2.3412862796217256e-09,0.8342715212288138,0,0.10423285738746563
2,3,Jerry Rice,rank,0.11834605555412883,0.1266089645740601,3.730808430983751e-05,0.8405482192383645,0,0.12502090195417562
2,4,Jerry Rice,rank,0.1431983052997566,0.14412165265589663,1.364199781747067e-08,0.856404744312041,0,0.15384926947645422
2,5,Jerry Rice,rank,0.18978421832734477,0.15721415333122837,4.568283184767088e-07,0.9314659422779749,0,0.20974960962488257
2,6,Jerry Rice,rank,0.29334527215180994,0.16029100198551313,0.002787742508078933,0.9075595111539199,0,0.3377285809337236
2,7,Jerry Rice,rank,0.41401611949358885,0.17346234208513722,0.017180043675626856,0.9838710586442472,0,0.4657321969257798
2,1,Kenny Mayne,rank,0.023264793170704685,0.019583954687933915,4.937963486538546e-07,0.14878627450319823,1,0.023264793170704685
2,1,Lisa Rinna,rank,0.11106418979774688,0.09147893225748246,5.999038775167485e-06,0.6825828489586735,0,0.11106418979774688
2,2,Lisa Rinna,rank,0.12741711318398186,0.13359633112967034,2.4094859089383774e-08,0.8714835702132493,0,0.1344255089209397
2,3,Lisa Rinna,rank,0.1370840606386747,0.1397957870826404,7.231132372474001e-07,0.8795960613175654,0,0.14122703811925735
2,4,Lisa Rinna,rank,0.15038169433134982,0.14739540622536207,4.488967147620282e-08,0.85516901406514,0,0.15608068019963917
2,5,Lisa Rinna,rank,0.16719462327884052,0.15618726953360978,4.445573583746174e-06,0.922850396493436,0,0.17440016425633656
2,6,Lisa Rinna,rank,0.21428236203070122,0.16133452616810848,1.6996328344378428e-05,0.8887829448058056,0,0.2344628214957844
2,7,Lisa Rinna,rank,0.1694775642142659,0.09774442018514928,0.00010467084739584802,0.4937500690208908,1,0.1502755080072222
2,1,Master P,rank,0.13516309518066422,0.08834552664638323,0.0027544446522920927,0.6770427378269924,0,0.13516309518066422
2,2,Master P,rank,0.15923414021992094,0.1434255430030279,0.00010289011804038415,0.9280535097580166,0,0.1695503023796024
2,3,Master P,rank,0.20677090401784817,0.15217519895285278,0.0016917151381910687,0.9099319342909857,0,0.22714380278838844
2,4,Master P,rank,0.10793326026832001,0.05052784743728356,4.149792566335657e-07,0.3968685835021016,1,0.06557427008995081
2,1,Stacy Keibler,rank,0.10319553711641585,0.09200879865653509,1.2732302149636883e-06,0.6436067795473517,0,0.10319553711641585
2,2,Stacy Keibler,rank,0.10782140818145412,0.12711534227549082,3.252164004451746e-09,0.9077633720781745,0,0.10980392435218482
2,3,Stacy Keibler,rank,0.10996969434349577,0.12898388225007215,4.0800349314375835e-09,0.8515854101454473,0,0.11089038841294219
2,4,Stacy Keibler,rank,0.1165645354779502,0.1359222300156103,7.939058820781102e-10,0.872832462887003,0,0.11939089596414498
2,5,Stacy Keibler,rank,0.12654634858886069,0.14078604013590243,1.316652319779156e-08,0.8946427258567445,0,0.13082426849353662
2,6,Stacy Keibler,rank,0.1435138824458549,0.15143959417143352,1.1111397660874674e-07,0.8633959644430879,0,0.150785682670281
2,7,Stacy Keibler,rank,0.169503721233892,0.16468287237587542,1.4549711970962107e-06,0.8950682284580532,0,0.1806422235716222
2,1,Tatum O'Neal,rank,0.10131559207477268,0.09180108035947399,9.668810657402281e-06,0.650452360014934,0,0.10131559207477268
2,2,Tatum O'Neal,rank,0.04390309733909964,0.024276319406359353,1.8618295489430776e-13,0.20180465999008837,1,0.019297742452382624
2,1,Tia Carrere,rank,0.10518856595397144,0.09243372262477967,1.4620134059312952e-05,0.6313237009858618,0,0.10518856595397144
2,2,Tia Carrere,rank,0.11585453990302055,0.1314299410555085,1.4922652846337923e-08,0.9271462711783793,0,0.1204256715954702
2,3,Tia Carrere,rank,0.11993545961474211,0.13412690622334209,1.2739409105216423e-07,0.8758628683163662,0,0.12168442520547994
2,4,Tia Carrere,rank,0.13981315027733146,0.14071647356501124,5.047743893593032e-09,0.9058570563860008,0,0.14833216056129833
2,5,Tia Carrere,rank,0.09814673647792932,0.07477807162540213,1.6913814156541882e-07,0.7129711953089493,1,0.08028970199247126
3,1,Emmitt Smith,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Emmitt Smith,percent,0.49086956521739133,0.24347826086956523,0.0,0.9739130434782609,0,0.48695652173913045
3,3,Emmitt Smith,percent,0.5006425120772946,0.24516908212560387,0.0144927536231884,0.9951690821256038,0,0.5048309178743962
3,4,Emmitt Smith,percent,0.48958669301712776,0.2424242424242424,0.0,0.9696969696969696,0,0.4848484848484848
3,5,Emmitt Smith,percent,0.48140639464546975,0.2389502762430939,0.0,0.9558011049723756,0,0.4779005524861878
3,7,Emmitt Smith,percent,0.4944219183936409,0.25,0.0,1.0,0,0.5
3,8,Emmitt Smith,percent,0.49832657551809223,0.25,0.0,1.0,0,0.5
3,1,Harry Hamlin,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Harry Hamlin,percent,0.4939130434782608,0.24347826086956523,0.004347826086956524,0.9782608695652174,0,0.49130434782608695
3,3,Harry Hamlin,percent,0.18875362318840577,0.028985507246376815,0.0,0.11594202898550726,1,0.05797101449275363
3,1,Jerry Springer,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Jerry Springer,percent,0.5,0.24347826086956523,0.013043478260869573,0.9869565217391305,0,0.5
3,3,Jerry Springer,percent,0.4966183574879227,0.24516908212560387,0.004830917874396129,0.9855072463768116,0,0.4951690821256039
3,4,Jerry Springer,percent,0.4954501537110232,0.24242424242424243,0.01010101010101011,0.9797979797979798,0,0.4949494949494949
3,5,Jerry Springer,percent,0.4947676427983898,0.2389502762430939,0.01657458563535913,0.9723756906077348,0,0.494475138121547
3,7,Jerry Springer,percent,0.22880066320988732,0.05740740740740741,0.0,0.22962962962962963,1,0.11481481481481481
3,1,Joey Lawrence,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Joey Lawrence,percent,0.49086956521739133,0.24347826086956523,0.0,0.9739130434782609,0,0.48695652173913045
3,3,Joey Lawrence,percent,0.4904975845410628,0.24516908212560387,-0.0,0.9806763285024155,0,0.49033816425120774
3,4,Joey Lawrence,percent,0.48654321475625817,0.2424242424242424,0.0,0.9696969696969696,0,0.4848484848484848
3,5,Joey Lawrence,percent,0.4882281577970431,0.2389502762430939,0.011049723756906077,0.9668508287292816,0,0.48895027624309384
3,7,Joey Lawrence,percent,0.4964684473391129,0.25,0.0,1.0,0,0.5
3,8,Joey Lawrence,percent,0.49894053420173384,0.25,0.0,1.0,0,0.5
3,1,Mario Lopez,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Mario Lopez,percent,0.4939130434782608,0.24347826086956523,0.004347826086956524,0.9782608695652174,0,0.49130434782608695
3,3,Mario Lopez,percent,0.49141062801932367,0.24516908212560387,0.0,0.9806763285024155,0,0.49033816425120774
3,4,Mario Lopez,percent,0.48681712779973646,0.2424242424242424,0.0,0.9696969696969696,0,0.4848484848484848
3,5,Mario Lopez,percent,0.48057552508025236,0.2389502762430939,0.0,0.9558011049723756,0,0.4779005524861878
3,7,Mario Lopez,percent,0.4941726575240757,0.25,0.0,1.0,0,0.5
3,8,Mario Lopez,percent,0.4982517972572227,0.25,0.0,1.0,0,0.5
3,1,Monique Coleman,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Monique Coleman,percent,0.49086956521739133,0.24347826086956523,0.0,0.9739130434782609,0,0.48695652173913045
3,3,Monique Coleman,percent,0.4904975845410628,0.24516908212560387,0.0,0.9806763285024155,0,0.49033816425120774
3,4,Monique Coleman,percent,0.48654321475625817,0.2424242424242424,0.0,0.9696969696969696,0,0.4848484848484848
3,5,Monique Coleman,percent,0.48049335116720887,0.2389502762430939,-0.0,0.9558011049723756,0,0.4779005524861878
3,7,Monique Coleman,percent,0.4941480053501626,0.25,0.0,1.0,0,0.5
3,8,Monique Coleman,percent,0.23815265848578274,0.06422018348623854,0.0,0.25688073394495414,1,0.12844036697247707
3,1,Sara Evans,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Sara Evans,percent,0.4939130434782608,0.24347826086956523,0.004347826086956524,0.9782608695652174,0,0.49130434782608695
3,3,Sara Evans,percent,0.49141062801932367,0.24516908212560387,0.0,0.9806763285024155,0,0.49033816425120774
3,4,Sara Evans,percent,0.5009585419411506,0.2424242424242424,0.020202020202020207,0.9898989898989898,0,0.505050505050505
3,5,Sara Evans,percent,0.496420159267428,0.2389502762430939,0.01657458563535913,0.9723756906077348,0,0.494475138121547
3,1,Shanna Moakler,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Shanna Moakler,percent,0.18652173913043477,0.026086956521739122,0.0,0.10434782608695649,1,0.052173913043478244
3,1,Tucker Carlson,percent,0.0626072041166381,0.03130360205831905,0.0,0.1252144082332762,1,0.0626072041166381
3,1,Vivica A. Fox,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Vivica A. Fox,percent,0.49086956521739133,0.24347826086956523,0.0,0.9739130434782609,0,0.48695652173913045
3,3,Vivica A. Fox,percent,0.4904975845410628,0.24516908212560387,0.0,0.9806763285024155,0,0.49033816425120774
3,4,Vivica A. Fox,percent,0.1922250329380764,0.032196969696969696,0.0,0.12878787878787878,1,0.06439393939393939
3,1,Willa Ford,percent,0.5,0.25,0.0,1.0,0,0.5
3,2,Willa Ford,percent,0.49086956521739133,0.24347826086956523,0.0,0.9739130434782609,0,0.48695652173913045
3,3,Willa Ford,percent,0.4904975845410628,0.24516908212560387,0.0,0.9806763285024155,0,0.49033816425120774
3,4,Willa Ford,percent,0.48654321475625817,0.2424242424242424,0.0,0.9696969696969696,0,0.4848484848484848
3,5,Willa Ford,percent,0.19375301967549624,0.03413575374901341,0.0,0.13654301499605365,1,0.06827150749802682
4,2,Apolo Anton Ohno,percent,0.4918367346938775,0.24591836734693875,0.0,0.983673469387755,0,0.4918367346938775
4,3,Apolo Anton Ohno,percent,0.48791799288522747,0.24311926605504589,0.0,0.9724770642201835,0,0.48623853211009177
4,4,Apolo Anton Ohno,percent,0.4945332926024103,0.24868421052631579,0.0,0.9947368421052631,0,0.49736842105263157
4,5,Apolo Anton Ohno,percent,0.4983599877807231,0.25,0.0,1.0,0,0.5
4,6,Apolo Anton Ohno,percent,0.4871550551577464,0.2411764705882353,0.0,0.9647058823529412,0,0.4823529411764706
4,7,Apolo Anton Ohno,percent,0.48821771395832714,0.24433656957928804,0.0,0.9773462783171522,0,0.4886731391585761
4,8,Apolo Anton Ohno,percent,0.4964653141874981,0.25,0.0,1.0,0,0.5
4,9,Apolo Anton Ohno,percent,0.4989395942562494,0.25,0.0,1.0,0,0.5
4,2,Billy Ray Cyrus,percent,0.4918367346938775,0.24591836734693875,0.0,0.983673469387755,0,0.4918367346938775
4,3,Billy Ray Cyrus,percent,0.48791799288522747,0.24311926605504589,0.0,0.9724770642201835,0,0.48623853211009177
4,4,Billy Ray Cyrus,percent,0.4945332926024103,0.24868421052631579,0.0,0.9947368421052631,0,0.49736842105263157
4,5,Billy Ray Cyrus,percent,0.4983599877807231,0.25,0.0,1.0,0,0.5
4,6,Billy Ray Cyrus,percent,0.4953903492753934,0.2411764705882353,0.011764705882352927,0.9764705882352941,0,0.4941176470588235
4,7,Billy Ray Cyrus,percent,0.5065459073716148,0.24433656957928804,0.02265372168284789,1.0,0,0.511326860841424
4,8,Billy Ray Cyrus,percent,0.23897572440271947,0.06215139442231075,0.0,0.248605577689243,1,0.1243027888446215
4,2,Clyde Drexler,percent,0.5040816326530612,0.24591836734693875,0.012244897959183668,0.9959183673469387,0,0.5040816326530612
4,3,Clyde Drexler,percent,0.5076465081445423,0.24311926605504589,0.022935779816513763,0.9954128440366973,0,0.5091743119266056
4,4,Clyde Drexler,percent,0.5041360577065206,0.24868421052631579,0.005263157894736845,1.0,0,0.5026315789473684
4,5,Clyde Drexler,percent,0.21288854458468345,0.044034090909090905,0.0,0.17613636363636362,1,0.08806818181818181
4,2,Heather Mills,percent,0.4918367346938775,0.24591836734693875,0.0,0.983673469387755,0,0.4918367346938775
4,3,Heather Mills,percent,0.48791799288522747,0.24311926605504589,0.0,0.9724770642201835,0,0.48623853211009177
4,4,Heather Mills,percent,0.4945332926024103,0.24868421052631579,0.0,0.9947368421052631,0,0.49736842105263157
4,5,Heather Mills,percent,0.4983599877807231,0.25,0.0,1.0,0,0.5
4,6,Heather Mills,percent,0.20215505515774634,0.037605042016806714,0.0,0.15042016806722686,1,0.07521008403361343
4,2,Ian Ziering,percent,0.4918367346938775,0.24591836734693875,0.0,0.983673469387755,0,0.4918367346938775
4,3,Ian Ziering,percent,0.48791799288522747,0.24311926605504589,0.0,0.9724770642201835,0,0.48623853211009177
4,4,Ian Ziering,percent,0.4945332926024103,0.24868421052631579,0.0,0.9947368421052631,0,0.49736842105263157
4,5,Ian Ziering,percent,0.4983599877807231,0.25,0.0,1.0,0,0.5
4,6,Ian Ziering,percent,0.4871550551577464,0.2411764705882353,0.0,0.9647058823529412,0,0.4823529411764706
4,7,Ian Ziering,percent,0.48821771395832714,0.24433656957928804,0.0,0.9773462783171522,0,0.4886731391585761
4,8,Ian Ziering,percent,0.4964653141874981,0.25,0.0,1.0,0,0.5
4,9,Ian Ziering,percent,0.23828558581743084,0.06381856540084388,0.0,0.2552742616033755,1,0.12763713080168776
4,2,Joey Fatone,percent,0.4918367346938775,0.24591836734693875,0.0,0.983673469387755,0,0.4918367346938775
4,3,Joey Fatone,percent,0.48791799288522747,0.24311926605504589,0.0,0.9724770642201835,0,0.48623853211009177
4,4,Joey Fatone,percent,0.4945332926024103,0.24868421052631579,0.0,0.9947368421052631,0,0.49736842105263157
4,5,Joey Fatone,percent,0.4983599877807231,0.25,0.0,1.0,0,0.5
4,6,Joey Fatone,percent,0.4871550551577464,0.2411764705882353,0.0,0.9647058823529412,0,0.4823529411764706
4,7,Joey Fatone,percent,0.48821771395832714,0.24433656957928804,0.0,0.9773462783171522,0,0.4886731391585761
4,8,Joey Fatone,percent,0.4964653141874981,0.25,0.0,1.0,0,0.5
4,9,Joey Fatone,percent,0.4989395942562494,0.25,0.0,1.0,0,0.5
4,2,John Ratzenberger,percent,0.4918367346938775,0.24591836734693875,-0.0,0.983673469387755,0,0.4918367346938775
4,3,John Ratzenberger,percent,0.4911290020595394,0.24311926605504589,0.0045871559633027525,0.9770642201834863,0,0.4908256880733945
4,4,John Ratzenberger,percent,0.49549659535470386,0.24868421052631579,-0.0,0.9947368421052631,0,0.49736842105263157
4,5,John Ratzenberger,percent,0.4986489786064111,0.25,0.0,1.0,0,0.5
4,6,John Ratzenberger,percent,0.5037123406407468,0.2411764705882353,0.023529411764705868,0.9882352941176471,0,0.5058823529411764
4,7,John Ratzenberger,percent,0.21680949507248293,0.04692556634304207,0.0,0.18770226537216828,1,0.09385113268608414
4,2,Laila Ali,percent,0.4918367346938775,0.24591836734693875,0.0,0.983673469387755,0,0.4918367346938775
4,3,Laila Ali,percent,0.48791799288522747,0.24311926605504589,0.0,0.9724770642201835,0,0.48623853211009177
4,4,Laila Ali,percent,0.4945332926024103,0.24868421052631579,0.0,0.9947368421052631,0,0.49736842105263157
4,5,Laila Ali,percent,0.4983599877807231,0.25,0.0,1.0,0,0.5
4,6,Laila Ali,percent,0.4871550551577464,0.2411764705882353,0.0,0.9647058823529412,0,0.4823529411764706
4,7,Laila Ali,percent,0.48821771395832714,0.24433656957928804,0.0,0.9773462783171522,0,0.4886731391585761
4,8,Laila Ali,percent,0.4964653141874981,0.25,0.0,1.0,0,0.5
4,9,Laila Ali,percent,0.4989395942562494,0.25,0.0,1.0,0,0.5
4,2,Leeza Gibbons,percent,0.4918367346938775,0.24591836734693875,0.0,0.983673469387755,0,0.4918367346938775
4,3,Leeza Gibbons,percent,0.48791799288522747,0.24311926605504589,0.0,0.9724770642201835,0,0.48623853211009177
4,4,Leeza Gibbons,percent,0.1946794914328197,0.03450292397660818,0.0,0.13801169590643272,1,0.06900584795321636
4,2,Paulina Porizkova,percent,0.048051948051948054,0.024025974025974027,0.0,0.09610389610389611,1,0.048051948051948054
4,2,Shandi Finnessey,percent,0.4959183673469388,0.24591836734693875,0.004081632653061232,0.9877551020408163,0,0.4959183673469388
4,3,Shandi Finnessey,percent,0.1850599138738064,0.025917431192660555,0.0,0.10366972477064222,1,0.05183486238532111
5,1,Albert Reed,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Albert Reed,percent,0.18275401069518715,0.023395721925133686,0.0,0.09358288770053474,1,0.04679144385026737
5,1,Cameron Mathison,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Cameron Mathison,percent,0.4867647058823529,0.24054621848739496,-0.0,0.9621848739495799,0,0.4810924369747899
5,3,Cameron Mathison,percent,0.49602941176470583,0.25,0.0,1.0,0,0.5
5,4,Cameron Mathison,percent,0.4973130970336852,0.24893162393162394,0.0,0.9957264957264957,0,0.49786324786324787
5,5,Cameron Mathison,percent,0.4991939291101055,0.25,0.0,1.0,0,0.5
5,6,Cameron Mathison,percent,0.4900359565108094,0.24305555555555555,-0.0,0.9722222222222222,0,0.4861111111111111
5,7,Cameron Mathison,percent,0.4970107869532428,0.25,0.0,1.0,0,0.5
5,8,Cameron Mathison,percent,0.22123251365251276,0.05152091254752852,0.0,0.20608365019011407,1,0.10304182509505704
5,1,Floyd Mayweather Jr. ,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Floyd Mayweather Jr. ,percent,0.4867647058823529,0.24054621848739496,0.0,0.9621848739495799,0,0.4810924369747899
5,3,Floyd Mayweather Jr. ,percent,0.49602941176470583,0.25,0.0,1.0,0,0.5
5,4,Floyd Mayweather Jr. ,percent,0.1921848919054801,0.030982905982905973,0.0,0.1239316239316239,1,0.06196581196581195
5,1,Helio Castroneves,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Helio Castroneves,percent,0.4867647058823529,0.24054621848739496,0.0,0.9621848739495799,0,0.4810924369747899
5,3,Helio Castroneves,percent,0.49602941176470583,0.25,0.0,1.0,0,0.5
5,4,Helio Castroneves,percent,0.4973130970336852,0.24893162393162394,0.0,0.9957264957264957,0,0.49786324786324787
5,5,Helio Castroneves,percent,0.4991939291101055,0.25,0.0,1.0,0,0.5
5,6,Helio Castroneves,percent,0.4900359565108094,0.24305555555555552,0.0,0.9722222222222221,0,0.48611111111111105
5,7,Helio Castroneves,percent,0.4970107869532428,0.25,0.0,1.0,0,0.5
5,8,Helio Castroneves,percent,0.49511084064871047,0.24714828897338403,0.0,0.9885931558935361,0,0.49429657794676807
5,9,Helio Castroneves,percent,0.4955417992031601,0.24786324786324787,0.0,0.9914529914529915,0,0.49572649572649574
5,1,Jane Seymour,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Jane Seymour,percent,0.4867647058823529,0.24054621848739496,0.0,0.9621848739495799,0,0.4810924369747899
5,3,Jane Seymour,percent,0.49602941176470583,0.25,0.0,1.0,0,0.5
5,4,Jane Seymour,percent,0.4973130970336852,0.24893162393162394,0.0,0.9957264957264957,0,0.49786324786324787
5,5,Jane Seymour,percent,0.4991939291101055,0.25,0.0,1.0,0,0.5
5,6,Jane Seymour,percent,0.501702623177476,0.24305555555555555,0.016666666666666677,0.9888888888888889,0,0.5027777777777778
5,7,Jane Seymour,percent,0.21108771003016585,0.04326923076923076,0.0,0.17307692307692304,1,0.08653846153846152
5,1,Jennie Garth,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Jennie Garth,percent,0.4867647058823529,0.24054621848739496,0.0,0.9621848739495799,0,0.4810924369747899
5,3,Jennie Garth,percent,0.49602941176470583,0.25,0.0,1.0,0,0.5
5,4,Jennie Garth,percent,0.4973130970336852,0.24893162393162394,0.0,0.9957264957264957,0,0.49786324786324787
5,5,Jennie Garth,percent,0.4991939291101055,0.25,0.0,1.0,0,0.5
5,6,Jennie Garth,percent,0.4900359565108094,0.24305555555555552,0.0,0.9722222222222221,0,0.48611111111111105
5,7,Jennie Garth,percent,0.4970107869532428,0.25,0.0,1.0,0,0.5
5,8,Jennie Garth,percent,0.4977724376068854,0.24714828897338403,0.0038022813688212975,0.9923954372623575,0,0.4980988593155894
5,9,Jennie Garth,percent,0.23757959452992886,0.06303418803418803,0.0,0.25213675213675213,1,0.12606837606837606
5,1,Josie Maran,percent,0.052204928664072614,0.026102464332036307,0.0,0.10440985732814523,1,0.052204928664072614
5,1,Marie Osmond,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Marie Osmond,percent,0.4867647058823529,0.24054621848739494,0.0,0.9621848739495797,0,0.48109243697478987
5,3,Marie Osmond,percent,0.49602941176470583,0.25,0.0,1.0,0,0.5
5,4,Marie Osmond,percent,0.4973130970336852,0.24893162393162394,0.0,0.9957264957264957,0,0.49786324786324787
5,5,Marie Osmond,percent,0.4991939291101055,0.25,-0.0,1.0,0,0.5
5,6,Marie Osmond,percent,0.4978137342885872,0.24305555555555552,0.011111111111111127,0.9833333333333333,0,0.49722222222222223
5,7,Marie Osmond,percent,0.49934412028657615,0.25,0.0,1.0,0,0.5
5,8,Marie Osmond,percent,0.5011340345650602,0.24714828897338403,0.007604562737642567,0.9961977186311787,0,0.5019011406844106
5,9,Marie Osmond,percent,0.503331663360971,0.24786324786324787,0.008547008547008544,1.0,0,0.5042735042735043
5,1,Mark Cuban,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Mark Cuban,percent,0.49558823529411766,0.24054621848739494,0.012605042016806733,0.9747899159663865,0,0.49369747899159666
5,3,Mark Cuban,percent,0.4986764705882353,0.25,0.0,1.0,0,0.5
5,4,Mark Cuban,percent,0.501098667672197,0.24893162393162394,0.004273504273504272,1.0,0,0.5021367521367521
5,5,Mark Cuban,percent,0.2008949269348249,0.03611809045226131,0.0,0.14447236180904524,1,0.07223618090452262
5,1,Mel B,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Mel B,percent,0.4867647058823529,0.24054621848739496,0.0,0.9621848739495799,0,0.4810924369747899
5,3,Mel B,percent,0.49602941176470583,0.25,0.0,1.0,0,0.5
5,4,Mel B,percent,0.4973130970336852,0.24893162393162394,0.0,0.9957264957264957,0,0.49786324786324787
5,5,Mel B,percent,0.4991939291101055,0.25,0.0,1.0,0,0.5
5,6,Mel B,percent,0.4900359565108094,0.24305555555555552,0.0,0.9722222222222221,0,0.48611111111111105
5,7,Mel B,percent,0.4970107869532428,0.25,0.0,1.0,0,0.5
5,8,Mel B,percent,0.49511084064871047,0.24714828897338403,0.0,0.9885931558935361,0,0.49429657794676807
5,9,Mel B,percent,0.4955417992031601,0.24786324786324787,0.0,0.9914529914529915,0,0.49572649572649574
5,1,Sabrina Bryan,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Sabrina Bryan,percent,0.4867647058823529,0.24054621848739496,0.0,0.9621848739495799,0,0.4810924369747899
5,3,Sabrina Bryan,percent,0.49602941176470583,0.25,0.0,1.0,0,0.5
5,4,Sabrina Bryan,percent,0.4973130970336852,0.24893162393162394,0.0,0.9957264957264957,0,0.49786324786324787
5,5,Sabrina Bryan,percent,0.4991939291101055,0.25,0.0,1.0,0,0.5
5,6,Sabrina Bryan,percent,0.20114706762192053,0.0367063492063492,0.0,0.1468253968253968,1,0.0734126984126984
5,1,Wayne Newton,percent,0.5,0.25,0.0,1.0,0,0.5
5,2,Wayne Newton,percent,0.5044117647058823,0.24054621848739496,0.025210084033613453,0.9873949579831933,0,0.5063025210084033
5,3,Wayne Newton,percent,0.19496369677578143,0.031171548117154817,0.0,0.12468619246861927,1,0.062343096234309635
